authorId,name,paperCnt,lastPub,mostPub,pubPerYearAvg,topic,activity
529,E.I.Guendelman,3,2001,2000,1.5,0,1
530,R. -G. Cai,1,2001,2001,1,0,0
531,R. Musto,1,2000,2000,1,1,0
532,J.G. Esteve,1,2000,2000,1,1,0
533,Yeong-Chuan Kao,2,2001,1999,1,0,1
534,F. A. Schaposnik,3,2000,1999,1.5,0,1
535,O. Obregon,9,2003,2000,1.8,0,2
536,Richard Battye,5,2002,2002,1.6666666666666667,0,2
537,Esperanza Lopez,4,2003,2000,1.3333333333333333,0,1
538,D. Berenstein,1,2002,2002,1,0,0
539,Alon E. Faraggi,8,2003,2002,2,0,2
540,Anton Kapustin,16,2002,1999,4,0,2
541,L.S. Georgiev,1,2001,2001,1,1,0
542,Matthias Doerrzapf,3,1999,1999,3,0,1
543,S. Sarkar,1,2001,2001,1,0,0
544,Maja Buric,3,2002,2000,1,1,1
545,D.T. Son,1,2001,2001,1,0,0
546,Marco Picco,1,2001,2001,1,0,0
547,Roberto Balbinot,2,2002,1999,1,0,1
548,C. Angelantonj,6,2002,1999,2,0,2
549,Leonardo Modesto,2,2002,2002,2,0,1
550,A. Micu,1,2000,2000,1,0,0
551,Michael Eastwood,1,2002,2002,1,0,0
552,A. Chakrabarti,8,2002,2002,2,0,2
553,A.V. Ramallo,5,2002,2002,2.5,0,2
554,Francesco Nitti,1,2001,2001,1,0,0
555,F. Cordaro,1,2000,2000,1,0,0
556,A. Strohmaier,1,1999,1999,1,1,0
557,E. N. T\^imneanu,1,1999,1999,1,0,0
558,GorSarkissian,1,2000,2000,1,0,0
559,Yuji Ohta,6,1999,1999,6,0,2
560,C.J. Efthimiou,2,2001,2000,1,0,1
561,Shesansu Sekhar Pal,6,2003,2002,2,0,2
562,Alexander Postnikov,1,2002,2002,1,1,0
563,R. Wimmer,4,2002,2002,4,0,1
564,Hyeonjoon Shin,11,2003,2002,2.75,0,2
565,R.de la Madrid,1,2001,2001,1,0,0
566,Toni Mateos,7,2003,2002,1.75,0,2
567,Takeo Inami,7,2002,2000,2.3333333333333335,0,2
568,Shogo Tominaga,2,2001,2001,2,0,1
569,Chueng-Ryong Ji,1,2000,2000,1,0,0
570,Emmanuel Kohlprath,2,2002,2002,2,0,1
571,J.M. Isidro,8,2003,2000,2,0,2
572,Badis Ydri,6,2002,2000,2,0,2
573,M. Schmidt,1,2002,2002,1,0,0
574,Naoki Tanimura,1,2001,2001,1,0,0
575,C. B. Guan,1,2002,2002,1,1,0
576,Dmitrij V. Shirkov,1,2000,2000,1,0,0
577,Masahiro Maeno,1,2002,2002,1,0,0
578,Stefan Forste,12,2003,2000,2.4,0,2
579,L. Silvestrini,1,2001,2001,1,0,0
580,A.V. Yurov,3,2002,2002,3,0,1
581,A. F. de Lima,1,2003,2003,1,0,0
582,J.Mourad,1,2003,2003,1,0,0
583,Marek Czachor,3,2003,2001,1,1,1
584,EttoreVicari,2,2001,2000,1,0,1
585,Carmen Nunez,2,2001,2000,1,0,1
586,Yunbo Zhang,2,2001,2000,1,0,1
587,El Hassan El Kinani,1,2000,2000,1,0,0
588,I. L. Buchbinder,1,2001,2001,1,0,0
589,M. Stanishkov,4,2002,2002,1.3333333333333333,0,1
590,Charles B. Thorn,13,2002,2002,3.25,0,2
591,E. Kh. Akhmedov,2,2002,2001,1,0,1
592,M.S.Shikakhwa,1,2003,2003,1,0,0
593,Manfried Faber,2,2002,1999,1,0,1
594,Jonas Persson,1,2003,2003,1,0,0
595,J. Rant,4,2000,1999,2,0,1
596,Gary N. Felder,1,2001,2001,1,1,0
597,J. Feinberg,2,2000,1999,1,0,1
598,T. Hakioglu,1,2001,2001,1,1,0
599,Palash B. Pal,1,2002,2002,1,0,0
600,A. Iorio,3,2002,2000,1,0,1
601,Rafael de Lima Rodrigues,2,2002,2002,2,0,1
602,R.D.M. De Paola,3,2001,1999,1,0,1
603,E. T. Akhmedov,1,2001,2001,1,0,0
604,Adel Khoudeir,2,2001,2000,1,0,1
605,P. Eslami,1,2000,2000,1,0,0
606,Shin-Ichiro Kuroki,4,2002,2001,2,0,1
607,Akihiro Murayama,1,2003,2003,1,0,0
608,M. R. Setare,8,2003,2001,2.6666666666666665,0,2
609,Darren T. Grasso,1,2002,2002,1,0,0
610,P. Howe,1,2003,2003,1,0,0
611,L. A. S. Machado,2,2002,2002,2,0,1
612,J.Alexandre,1,2000,2000,1,0,0
613,Nail R. Khusnutdinov,2,2003,2002,1,0,1
614,G. Sartori,1,2000,2000,1,0,0
615,G. Bohm,1,2002,2002,1,0,0
616,L. von Smekal,1,2003,2003,1,0,0
617,A. Gregori,2,1999,1999,2,0,1
618,David Wands,7,2002,2000,2.3333333333333335,1,2
619,C. P. Herzog,3,2002,2001,1.5,0,1
620,Christopher M. Hull,4,2002,2002,1.3333333333333333,1,1
621,D.Dalmazi,2,2001,2000,1,0,1
622,Nguyen Tien Binh,1,2003,2003,1,1,0
623,Timothy J. Hollowood,27,2003,2002,5.4,0,2
624,Igor Bakovic,1,2002,2002,1,0,0
625,Choonkyu Lee,8,2003,2001,1.6,0,2
626,C. A. S. Almeida,10,2003,2001,2.5,0,2
627,SDLCQ Collaboration: F. Antonuccio,1,1999,1999,1,1,0
628,Saurya Das,12,2003,2002,2.4,0,2
629,Carlo Ungarelli,1,1999,1999,1,1,0
630,S. Khakshournia,2,2003,1999,1,0,1
631,R. Amorim,6,2001,1999,3,0,2
632,M. Rausch de Traubenberg,7,2002,2000,1.75,1,2
633,Ricardo Becerril,1,2002,2002,1,0,0
634,O. Grandjean,1,1999,1999,1,1,0
635,M.A. Lledo',1,2002,2002,1,0,0
636,S.Ferrara,1,2001,2001,1,0,0
637,B. U. Eden,2,2000,2000,2,0,1
638,Rub\'en Portugues,1,2000,2000,1,0,0
639,F. Wagner,4,2002,2000,1.3333333333333333,0,1
640,Detlev Buchholz,8,2003,1999,2,1,2
641,S. Hirano,1,1999,1999,1,0,0
642,Thomas W. Kephart,5,2003,1999,1,0,2
643,Juan F. G. Cascales,1,2003,2003,1,0,0
644,S. Yu. Gubanov,2,2002,2000,1,0,1
645,A.M. Pelinson,3,2000,2000,1.5,0,1
646,Masumeh Ghasemkhani,1,2002,2002,1,0,0
647,M. M. Deminov,2,2000,1999,1,0,1
648,T. de Wit,1,2002,2002,1,0,0
649,Keshav Dasgupta,18,2003,2000,3.6,0,2
650,Alexander G. Abanov,1,2000,2000,1,0,0
651,Rikard von Unge,6,2002,1999,1.5,0,2
652,Rosy Teh,1,2000,2000,1,0,0
653,M. Desoil,1,2000,2000,1,0,0
654,Kei-Ichi Kondo,11,2002,1999,2.75,0,2
655,Soon-Tae Hong,10,2003,2001,2,0,2
656,J. Frohlich,1,1999,1999,1,0,0
657,J. Spinelly,2,2003,2002,1,0,1
658,Ugo Bruzzo,2,2002,2000,1,0,1
659,E.Poppitz,1,2001,2001,1,0,0
660,Yuri Stroganov,1,1999,1999,1,0,0
661,P.Bowcock,1,2002,2002,1,0,0
662,Eduardo I. Guendelman,2,2002,1999,1,0,1
663,E. H. Saidi,1,2000,2000,1,0,0
664,M.A. De Andrade,5,2001,1999,1.6666666666666667,0,2
665,P. Creminelli,2,2002,2002,2,0,1
666,Jeongwon Ho,3,2000,1999,1.5,0,1
667,Sang-Ok Hahn,1,2001,2001,1,1,0
668,Seiya Goto,1,2000,2000,1,0,0
669,Bo Feng,26,2003,2002,5.2,0,2
670,Giampiero Esposito,14,2003,2000,2.8,0,2
671,Arnold Neumaier,1,2002,2002,1,0,0
672,H Osborn,1,2000,2000,1,0,0
673,R. D'Auria,15,2003,2002,3,0,2
674,Stefan Vandoren,9,2003,2002,1.8,0,2
675,Scott Watson,1,2002,2002,1,1,0
676,Ram Fishman,1,2002,2002,1,0,0
677,Rui-Hong Yue,3,2002,2000,1,0,1
678,J.M. Gracia-Bondia,3,2002,2000,1,0,1
679,Ludvig Faddeev,2,2001,1999,1,0,1
680,Ji-Feng Yang,2,2000,2000,2,0,1
681,K. Behrndt,2,2002,2001,1,0,1
682,Tatiana Ivanova,1,2002,2002,1,0,0
683,Alex Kovner,6,2002,2002,1.5,0,2
684,S. Zhukov,1,1999,1999,1,0,0
685,Machiko Hatsuda,13,2003,2002,2.6,0,2
686,Parampreet Singh,4,2002,2002,2,1,1
687,James Dent,1,2002,2002,1,0,0
688,P. Khorsand,1,2001,2001,1,0,0
689,A. Havare,3,2002,2002,3,0,1
690,Martin Kruczenski,10,2003,2000,2,0,2
691,Jan Gutowski,1,1999,1999,1,0,0
692,Luciano Barosi,1,2003,2003,1,0,0
693,Hugh F. Jones,1,2003,2003,1,0,0
694,F. A. Barone,1,2003,2003,1,0,0
695,Daniel Roggenkamp,1,2003,2003,1,0,0
696,L.B. Drissi,1,2003,2003,1,0,0
697,Antonino Flachi,2,2001,2001,2,1,1
698,P. Claus,1,2000,2000,1,0,0
699,Barak Kol,10,2003,2002,2,0,2
700,Wifredo Garcia Fuertes,1,2000,2000,1,0,0
701,M. L. Levinas,1,2000,2000,1,1,0
702,A.Sissakian,1,2000,2000,1,0,0
703,Daniel Friedan,2,2002,2002,2,0,1
704,Yoshifumi Hyakutake,5,2003,2001,1.25,0,2
705,J. -M. Chung,1,1999,1999,1,0,0
706,Maxim Zabzine,12,2003,2000,2.4,0,2
707,Seoktae Koh,1,1999,1999,1,0,0
708,S. Nakamura,1,2002,2002,1,0,0
709,J. Khoury,2,2002,2000,1,0,1
710,Gor Sarkissian,4,2002,2002,2,0,1
711,R. M. Cavalcanti,5,2003,2001,1.6666666666666667,0,2
712,T.A.Ivanova,2,2001,2000,1,0,1
713,D. Brace,2,2001,2001,2,0,1
714,V. Khemani,3,2003,2002,1.5,1,1
715,D. Anselmi,14,2002,1999,3.5,0,2
716,Noboru Nakanishi,3,2001,1999,1.5,1,1
717,J.L. Jacquot,1,1999,1999,1,0,0
718,P.A. Marchetti,4,2001,2000,1.3333333333333333,1,1
719,P. Mayr,13,2002,1999,3.25,0,2
720,Ralf Alfons Engeldinger,1,2001,2001,1,0,0
721,Matthias Brandle,2,2002,2001,1,0,1
722,J. Kluson,18,2003,2001,3.6,0,2
723,andAnastasia Volovich,1,2002,2002,1,0,0
724,J. Kunz,2,1999,1999,2,0,1
725,P.B. Gilkey,2,2001,1999,1,0,1
726,Ulf Gran,9,2003,2001,2.25,0,2
727,S. Fedorov,1,1999,1999,1,0,0
728,J. Iliopoulos,1,2001,2001,1,1,0
729,M. Tachibana,1,1999,1999,1,0,0
730,L.A. Pando Zayas,3,2001,2000,1.5,0,1
731,I.V.Kostyakov,2,2001,2001,2,0,1
732,G. Andrei Mezincescu,1,2001,2001,1,0,0
733,Sourav Sarkar,1,2000,2000,1,0,0
734,H. Belich,8,2003,2002,2,0,2
735,B. Eynard,5,2003,2002,1.6666666666666667,0,2
736,Michael B. Green,12,2002,1999,3,0,2
737,B.C. Georgalas,6,2002,2000,1.5,0,2
738,Michal Demetrian,2,2002,2001,1,0,1
739,S. F. Hassan,6,2002,1999,1.5,0,2
740,Naresh Dadhich,8,2002,2000,2.6666666666666665,1,2
741,A. Gabor,1,2001,2001,1,0,0
742,R. Rosenfelder,1,2001,2001,1,0,0
743,P. Brax,3,2002,2002,1.5,0,1
744,Eduardo Eyras,4,2000,1999,2,0,1
745,James E. Hetrick,1,2003,2003,1,0,0
746,Doron Gepner,3,2001,1999,1,0,1
747,Atsushi Yoshida,1,1999,1999,1,0,0
748,David A. Sahakyan,2,2002,2001,1,0,1
749,Arundhati Dasgupta,4,2002,2002,1.3333333333333333,0,1
750,Gerald V. Dunne,21,2002,2002,5.25,0,2
751,Matsuo Sato,2,2002,2001,1,0,1
752,E. Ragoucy,5,2003,1999,1.25,0,2
753,L. Rana,1,2001,2001,1,1,0
754,N. Ohta,2,2001,2000,1,0,1
755,Francesco Toppan,2,2003,2000,1,0,1
756,Angel Gimenez,1,2002,2002,1,0,0
757,Jan Sobczyk,1,1999,1999,1,0,0
758,Gustavo Dotti,3,2002,1999,1,0,1
759,Y. Imamura,1,2001,2001,1,0,0
760,A.J. Niemi,1,2003,2003,1,0,0
761,B. Blankleider,1,2003,2003,1,0,0
762,L. Dixon,3,2000,2000,1.5,1,1
763,Amitabha Lahiri,4,2001,2001,1.3333333333333333,0,1
764,M.Tsuda,2,2002,2002,2,1,1
765,D. Vaman,1,2001,2001,1,0,0
766,D. Binosi,2,2000,1999,1,0,1
767,Y. Tanii,6,2002,1999,1.5,0,2
768,Andrew Frey,2,2001,2000,1,0,1
769,Hisashi Kogetsu,1,2002,2002,1,0,0
770,G. Savvidy,1,1999,1999,1,1,0
771,A. Tsuchiya,2,1999,1999,2,0,1
772,Alexei Kitaev,1,2001,2001,1,0,0
773,Martin O'Loughlin,3,2003,2002,1.5,0,1
774,M. L\ubcke,1,2001,2001,1,0,0
775,K.Stepanyantz,5,2002,1999,2.5,0,2
776,D. Ida,2,2002,2001,1,1,1
777,Gaetano Lambiase,1,2001,2001,1,1,0
778,C. Rubano,2,2003,1999,1,0,1
779,L. F. Alday,3,2003,2003,1.5,0,1
780,K. Intriligator,2,2001,2001,2,0,1
781,M.A. Walton,3,2002,2002,1.5,0,1
782,Kazutoshi Ohta,7,2002,1999,1.75,0,2
783,Rashmi Rekha Nayak,1,2001,2001,1,0,0
784,Artem Starodubtsev,1,2002,2002,1,0,0
785,Vikram Vyas,2,2001,2000,1,0,1
786,Jae Kwan Kim,1,1999,1999,1,0,0
787,W.Y. Wen,1,2001,2001,1,0,0
788,C. Valenzuela,1,1999,1999,1,0,0
789,Jose M. F. Labastida,2,2002,2001,1,0,1
790,A. H. Yeranyan,1,2002,2002,1,0,0
791,Silvia Vaul\`a,1,2001,2001,1,0,0
792,Mirian Tsulaia,2,2003,2001,1,0,1
793,C. M. Hofman,1,2001,2001,1,0,0
794,Ali Reza Tavanfar,1,2002,2002,1,0,0
795,R.B. Rodrigues,3,2001,2001,1.5,0,1
796,Jean-Luc Lehners,1,2002,2002,1,1,0
797,Mary K. Gaillard,5,2002,1999,1.6666666666666667,0,2
798,Y. S. Myung,20,2003,2001,4,0,2
799,Bogdan G. Dimitrov,2,2002,2001,1,0,1
800,J. Mostovoy,1,2002,2002,1,1,0
801,A.N. Leznov,2,2002,2002,2,0,1
802,A. Matusis,1,1999,1999,1,0,0
803,Shun-Pei Miao,1,2001,2001,1,0,0
804,Hagen Kleinert,6,2002,1999,2,0,2
805,F.T. Brandt,1,2002,2002,1,1,0
806,Hodaka Oda,3,2000,2000,1.5,0,1
807,Satoshi Yamada,5,2002,2002,1.6666666666666667,0,2
808,R.J.Rivers,1,2002,2002,1,0,0
809,Victoria Fernandez,1,1999,1999,1,0,0
810,Alexander V. Razumov,2,2002,2002,2,0,1
811,C.V.Johnson,1,2000,2000,1,1,0
812,A.A. Zheltukhin,4,2003,2001,1.3333333333333333,0,1
813,Leung Chim,3,2003,1999,1,0,1
814,Peter C West,2,2002,2002,2,0,1
815,Nuno Reis,2,2003,2002,1,1,1
816,B.J. Short,1,2001,2001,1,0,0
817,P. Dorey,2,2000,2000,2,0,1
818,Hisakazu Minakata,1,2000,2000,1,0,0
819,Ciprian Acatrinei,9,2002,2001,2.25,0,2
820,Wolfgang M\{u}ck,1,2003,2003,1,1,0
821,James Baugh,3,2003,2000,1,1,1
822,J. C. Brunelli,2,2002,1999,1,0,1
823,A.L. Larsen,5,2001,2001,2.5,0,2
824,L.E. Oxman,2,2000,2000,2,0,1
825,Sukanta Panda,1,2001,2001,1,1,0
826,Thomas D. Cohen,1,2001,2001,1,1,0
827,C. Lucchesi,1,1999,1999,1,1,0
828,I. Z. Rothstein,1,2001,2001,1,0,0
829,G. Heinrich,1,1999,1999,1,0,0
830,D.H.T. Franco,1,1999,1999,1,0,0
831,C. Schweigert,18,2001,2000,6,0,2
832,Jos\'e Figueroa-O'Farrill,7,2003,2002,2.3333333333333335,0,2
833,Philip D. Mannheim,4,2001,2000,2,0,1
834,Akira Kato,1,2001,2001,1,0,0
835,L. Birke,1,1999,1999,1,0,0
836,B. Zumino,4,2002,2001,2,0,1
837,Victor Kac,1,2000,2000,1,0,0
838,B. M. Pimentel,8,2003,1999,2,0,2
839,Ludwik Dabrowski,1,2000,2000,1,0,0
840,D. Tong,1,1999,1999,1,0,0
841,Jean Zinn-Justin,2,2002,1999,1,0,1
842,Takesi Suzuki,1,2000,2000,1,0,0
843,T. Filk,1,2000,2000,1,0,0
844,N. S. Mankoc Borstnik,1,2001,2001,1,0,0
845,Boguslaw Broda,5,2002,1999,2.5,0,2
846,A. Gusev,2,2002,2001,1,0,1
847,Bum-Hoon Lee,13,2003,2002,2.6,0,2
848,N. Grandi,5,2001,1999,1.6666666666666667,0,2
849,D. Antonov,1,2003,2003,1,0,0
850,Michael Schulz,3,2002,2000,1.5,0,1
851,Stephane Riederer,1,2002,2002,1,0,0
852,Douglas M. Eardley,1,1999,1999,1,0,0
853,Arash Mafi,1,2001,2001,1,0,0
854,C. Helfgott,1,2002,2002,1,0,0
855,V. M. Villanueva,1,2003,2003,1,0,0
856,C.F.L.Godinho,1,2001,2001,1,0,0
857,Valeri P. Frolov,1,2003,2003,1,0,0
858,Marianna Larosa,2,2002,2001,1,0,1
859,Marco Cariglia,1,2002,2002,1,0,0
860,Stephen C. Davis,3,2002,2002,1.5,1,1
861,Kyriakos Tamvakis,1,2003,2003,1,1,0
862,Kari Enqvist,2,2001,2000,1,1,1
863,Stephen Hawking,1,2000,2000,1,1,0
864,Masoud Alimohammadi,1,1999,1999,1,0,0
865,D.A.Steer,4,2003,2002,2,0,1
866,J.Mateos Guilarte,1,2003,2003,1,1,0
867,O.B.Zaslavskii,2,1999,1999,2,0,1
868,Andre Miemiec,6,2003,1999,1.5,0,2
869,H. Casini,4,2003,2002,1.3333333333333333,0,1
870,U. Gran,3,2003,2002,1.5,0,1
871,Balram Rai,1,2001,2001,1,1,0
872,C.S. Rhodes,3,2002,2002,3,0,1
873,Keith S. M. Lee,1,2002,2002,1,0,0
874,V.V.Kuratov,3,2002,2001,1.5,0,1
875,N.C. Ribeiro,1,2003,2003,1,0,0
876,G. Servant,2,2000,1999,1,0,1
877,Frederic Leblond,8,2003,2002,2.6666666666666665,0,2
878,Bin Wang,16,2003,1999,3.2,0,2
879,Julie Descheneau,1,2003,2003,1,0,0
880,A. Hanany,2,2000,1999,1,0,1
881,S. Franco,1,2000,2000,1,1,0
882,Spenta R. Wadia,14,2003,2000,2.8,0,2
883,L.K. Hadjiivanov,4,2002,2000,1.3333333333333333,0,1
884,Henrik Zinkernagel,1,2000,2000,1,1,0
885,Andrey Dubin,2,1999,1999,2,1,1
886,Aneesh V. Manohar,1,2001,2001,1,0,0
887,O. O. Lisovy,1,2001,2001,1,1,0
888,Evgeny Buchbinder,1,2002,2002,1,0,0
889,S. Kawamoto,2,2002,2002,2,0,1
890,Choon-Lin Ho,5,2002,2000,1.6666666666666667,0,2
891,Folkert Muller-Hoissen,4,2000,2000,4,0,1
892,Norman Cruz,1,2001,2001,1,0,0
893,J. M. Drummond,1,2001,2001,1,0,0
894,J. A. S. Lima,1,1999,1999,1,0,0
895,H. Collins,1,2000,2000,1,1,0
896,Mohammad M. Sheikh-Jabbari,8,2002,2002,8,0,2
897,Boris Kors,16,2002,2000,4,0,2
898,Surya Ganguli,1,2002,2002,1,0,0
899,H. W. Braden,2,2001,2001,2,0,1
900,D.Zanon,2,2002,2000,1,0,1
901,Michel Pleimling,2,2001,2001,2,0,1
902,J.F. Plebanski,4,2001,2001,1.3333333333333333,0,1
903,Elias Kiritsis,1,2002,2002,1,0,0
904,Tomasz R. Taylor,2,2003,1999,1,0,1
905,Harald Ita,6,2003,2000,1.5,0,2
906,J. Yamashita,1,2003,2003,1,0,0
907,Mario Tonin,5,2001,2000,1.6666666666666667,1,2
908,J. G. Russo,2,2000,2000,2,0,1
909,Luc Marleau,1,2002,2002,1,0,0
910,V.I.Zakharov,4,2000,2000,4,0,1
911,Christian Hilmoine,1,2000,2000,1,0,0
912,C. Bachas,10,2002,2000,2.5,0,2
913,Tabish Qureshi,2,2003,2002,1,0,1
914,R. Arnowitt,4,2002,2000,2,0,1
915,M. C. Daflon Barrozo,1,1999,1999,1,0,0
916,N. Wschebor,4,2002,2001,2,0,1
917,G. Siopsis,5,2001,2001,2.5,0,2
918,A.J. Pocklington,1,2000,2000,1,1,0
919,Yukiya Uchida,1,1999,1999,1,1,0
920,D. V. Vassilevich,1,2003,2003,1,1,0
921,D.B. Ali,1,2001,2001,1,0,0
922,H.S. Blas Achic,1,1999,1999,1,0,0
923,Shi Kangjie,1,2002,2002,1,0,0
924,V.E.Korepin,1,2001,2001,1,0,0
925,H. Kanno,2,2003,1999,1,0,1
926,Benjamin Harms,2,2001,2000,1,0,1
927,A. Pelissetto,2,2000,2000,2,0,1
928,Dirk Schlingemann,3,1999,1999,3,0,1
929,E. Kiritsis,9,2002,2002,2.25,0,2
930,J. Burzlaff,2,2001,2000,1,0,1
931,Peter Henselder,1,2002,2002,1,1,0
932,Albion Lawrence,10,2002,1999,2.5,0,2
933,J. Erickson,1,1999,1999,1,0,0
934,Amir H. Fatollahi,8,2001,2000,2.6666666666666665,0,2
935,M. Cveti\v c,1,1999,1999,1,0,0
936,J. Boguszynski,1,1999,1999,1,0,0
937,K. S. Narain,1,1999,1999,1,0,0
938,Mihai Visinescu,9,2003,2001,1.8,0,2
939,Grigor Peradze,1,2000,2000,1,0,0
940,Keiichi Nagao,3,2002,2002,3,0,1
941,R. Mkrtchyan,4,2001,1999,2,0,1
942,N. Michael Davies,3,2000,1999,1.5,0,1
943,M. Laine,1,1999,1999,1,0,0
944,S. I. Muslih,1,2002,2002,1,0,0
945,Stefano Foffa,6,2003,1999,1.2,0,2
946,J. Lukierski,13,2003,2002,3.25,0,2
947,Dumitru Baleanu,5,2001,1999,2.5,0,2
948,S. Hosono,2,2000,1999,1,0,1
949,K. Evlampiev,1,2003,2003,1,0,0
950,Thorsten Battefeld,1,2003,2003,1,0,0
951,Metin Arik,1,2002,2002,1,0,0
952,Peter Gillan,1,2001,2001,1,0,0
953,Takehiro Azuma,5,2002,2001,2.5,0,2
954,R. Cartas-Fuentevilla,3,2002,2002,3,0,1
955,Gabriele Veneziano,2,2000,1999,1,0,1
956,U. Sukhatme,2,2000,1999,1,0,1
957,Vladimir O. Soloviev,2,1999,1999,2,0,1
958,K. Sato,1,2000,2000,1,1,0
959,J. Lee,1,2001,2001,1,0,0
960,Aram A. Saharian,4,2002,2001,1.3333333333333333,0,1
961,L. E. Oxman,4,2003,2002,1.3333333333333333,0,1
962,J.F. Medeiros Neto,1,2000,2000,1,0,0
963,Yasunari Kurita,1,2002,2002,1,0,0
964,Pedro Leite Barbieri,1,2001,2001,1,0,0
965,O. Lunin,3,2000,1999,1.5,0,1
966,Malte Henkel,4,2003,2001,1.3333333333333333,0,1
967,Jose M. Isidro,2,2002,2000,1,0,1
968,Julius Wess,8,2002,2000,2.6666666666666665,0,2
969,M. A. Per,1,2002,2002,1,0,0
970,Rafael Sorkin,1,2002,2002,1,0,0
971,A.A.Soloshenko,1,2003,2003,1,0,0
972,A Rebhan,1,1999,1999,1,1,0
973,P. F. Gonzalez-Diaz,2,2002,2001,1,0,1
974,Laurent Freidel,6,2002,2002,2,0,2
975,I. Rudychev,1,2001,2001,1,0,0
976,D.Z Freedman,1,2000,2000,1,0,0
977,Romesh K Kaul,1,2000,2000,1,1,0
978,L. C. Costa,2,2002,2002,2,0,1
979,C. Barbachoux,1,2002,2002,1,0,0
980,Satish. D. Joglekar,2,2000,1999,1,0,1
981,Takaaki Ozeki,1,1999,1999,1,0,0
982,K.D. Rothe,4,2000,1999,2,0,1
983,Manfred Requardt,1,2002,2002,1,1,0
984,J. W. Moffat,12,2002,2000,4,0,2
985,H.J.W.Mueller-Kirsten,2,2000,1999,1,0,1
986,Raffaele Marotta,2,2002,2002,2,1,1
987,Shoko Hayakawa,1,2001,2001,1,1,0
988,Washington Taylor,13,2003,2000,2.6,0,2
989,A.Santambrogio,2,2002,2000,1,0,1
990,Boris Barbashov,1,2002,2002,1,0,0
991,G. Catelani,2,2000,2000,2,0,1
992,J. Honkonen,1,2002,2002,1,0,0
993,Nahomi Kan,2,2002,2002,2,0,1
994,Yoshitaka Okumura,4,2002,1999,1.3333333333333333,0,1
995,Alberto Iglesias,6,2002,2000,2,0,2
996,Dimitri Polyakov,7,2002,2002,1.75,0,2
997,Guey-Lin Lin,2,2002,1999,1,0,1
998,P Kennedy,1,2000,2000,1,0,0
999,Sergio A. Pernice,1,1999,1999,1,1,0
1000,M.Zamaklar,1,2002,2002,1,0,0
1001,Ivan Kostov,2,2000,1999,1,0,1
1002,D.S.Gorbunov,1,1999,1999,1,0,0
1003,Ludde Edgren,1,2002,2002,1,0,0
1004,John M. Cornwall,6,2003,1999,1.5,0,2
1005,Gustav W Delius,2,2002,2001,1,1,1
1006,Alfonso Ramallo,1,1999,1999,1,1,0
1007,Iliana Carrillo-Ibarra,1,2002,2002,1,0,0
1008,Katsuhiko Ohnishi,3,2001,2000,1.5,0,1
1009,N. J. Kim,3,2003,2001,1.5,1,1
1010,Mark A. Walton,6,2002,2001,3,0,2
1011,Yu.V. Petrov,1,2003,2003,1,0,0
1012,A.Borowiec,1,2003,2003,1,0,0
1013,R. Acharya,4,2000,1999,2,1,1
1014,Mitsuo Abe,3,2001,2001,1.5,0,1
1015,H. Awata,1,1999,1999,1,0,0
1016,Takahiro Tanaka,10,2002,2001,2.5,0,2
1017,Zs. Szep,1,2000,2000,1,0,0
1018,H. J. W. M\uller-Kirsten,3,2001,2000,1.5,0,1
1019,Y.S.Kim,1,2001,2001,1,0,0
1020,N. N. Khuri,1,2001,2001,1,0,0
1021,C.Sochichiu,3,2001,2001,1.5,0,1
1022,Ian Ellwood,4,2003,2001,2,0,1
1023,Haisong Yang,1,1999,1999,1,1,0
1024,C.Park,1,2000,2000,1,0,0
1025,Gregory J. Galloway,3,2002,2000,1,0,1
1026,Radoslaw Matyszkiewicz,4,2003,2002,1.3333333333333333,0,1
1027,E. Minguzzi,1,1999,1999,1,0,0
1028,F. Riva,1,1999,1999,1,0,0
1029,Jihn E. Kim,17,2003,2002,4.25,0,2
1030,Ernesto Lozano-Tellechea,3,2002,1999,1,0,1
1031,M. Cvitan,2,2002,2002,2,0,1
1032,K.G.Selivanov,6,2002,1999,2,0,2
1033,K. Imilkowska,1,2003,2003,1,0,0
1034,Yves Demasure,2,2002,2002,2,0,1
1035,N.S. Deger,4,2002,2000,2,0,1
1036,E.A. Ivanov,6,2003,2002,2,0,2
1037,Christoph Schweigert,5,2003,2003,1.25,0,2
1038,Jose F.Morales,2,2002,2002,2,0,1
1039,J.G. Sumner,1,2002,2002,1,0,0
1040,R. Barbieri,1,2002,2002,1,0,0
1041,Masaki Yasue,4,2003,1999,1.3333333333333333,0,1
1042,John E. Wang,5,2003,2002,1.6666666666666667,0,2
1043,L. Susskind,5,2001,2000,2.5,0,2
1044,A. Fujii,2,2001,2000,1,0,1
1045,C. Ford,4,2001,2000,2,0,1
1046,Jiro Sakamoto,1,1999,1999,1,0,0
1047,R. Begliuomini,1,1999,1999,1,1,0
1048,M. Dorca,4,2000,2000,4,0,1
1049,Amir H. Rezaeian,1,2001,2001,1,0,0
1050,Peter Meisinger andMehmet Simsek,1,2001,2001,1,1,0
1051,Youngone Lee,1,2002,2002,1,1,0
1052,A. Rakhimov,1,2002,2002,1,0,0
1053,J\urgen Fuchs,3,2003,1999,1,0,1
1054,Masato Ishibashi,1,2001,2001,1,1,0
1055,D.Sorokin,1,2000,2000,1,0,0
1056,M. Zach,1,1999,1999,1,0,0
1057,Enrique F Moreno,1,2002,2002,1,0,0
